time,omega_x,omega_y,omega_z
380.007424,-0.086386131745462,0.742946077351163,0.401377479153538
380.01536,-0.122758133894066,0.794818311958471,0.34909884828113896
380.023296,-0.16563999487734,0.848603365986924,0.30135355698141497
380.031232,-0.187224492266608,0.9013691625567051,0.26965889175074104
380.039168,-0.19490381265922,0.9466930971453671,0.265451343048273
380.047104,-0.19534149000096998,0.9786065532445891,0.30153253991955
380.05504,-0.19274185124322102,1.0018327510400509,0.35961935845268195
380.062976,-0.19518394444357198,1.027872627952523,0.42518901432919204
380.070912,-0.21219111524439302,1.064262044808576,0.4806257171618549
380.078848,-0.24942396277136802,1.113381108656448,0.524616946265671
380.086784,-0.257264212403454,1.1843512016097701,0.592485676972352
380.09472,-0.255212300662763,1.2799303659182648,0.654118923122687
380.102656,-0.22426381261912598,1.372223499162723,0.6851218874654971
380.110592,-0.17159175855412803,1.4474620644599232,0.672101184212385
380.118528,-0.178467769109177,1.567749961230309,0.608394527247051
380.126464,-0.25302131923053,1.713154587381343,0.555358002849798
380.1344,-0.32085780827062604,1.8297048996990632,0.524623302764006
380.142336,-0.376341155758922,1.965141804994299,0.46818898450822205
380.150272,-0.414605272646503,2.1022544367672493,0.38780264241956897
380.158208,-0.43918717293147996,2.2187183260838843,0.33958235275267495
380.166144,-0.466445293805279,2.3206292305063103,0.335896921875
380.17408,-0.491349856379053,2.424848994150495,0.37167168652861
380.182016,-0.509201017390366,2.533606648062499,0.45779500078277097
380.189952,-0.517543043798873,2.63234670133826,0.608254018251609
380.197888,-0.496663321653326,2.7139921404723752,0.779363270008303
380.205824,-0.447725067579365,2.7874095814595594,0.9308276713507528
380.21376,-0.423092424407938,2.870515769022419,1.092199487674253
380.221696,-0.436839546562289,2.9712004960149936,1.2993354953832
380.229632,-0.433914468422942,3.0446933988703253,1.539048919870488
380.237568,-0.352339498472749,3.06048446042639,1.7775982166163982
380.245504,-0.21164609570201398,3.067880994791358,1.9323269304502442
380.25344,-0.09920968895348299,3.093125909697293,1.843366447648215
380.261376,-0.10993764043465899,3.140329585567017,1.3827694730747992
380.269312,-0.272283455098749,3.342040621451235,0.709195816631663
380.277248,-0.566215848916715,3.748392822533956,0.148411920282462
380.285184,-0.7814236491219542,4.044799226959517,-0.047663119968911
380.29312,-0.7504233869444731,3.995163827566275,0.072288950011815
380.301056,-0.656656983711436,3.798652423089705,0.25082688635913397
380.308992,-0.675934424127888,3.7075011643291402,0.33556861285681605
380.316928,-0.6968206020193539,3.64401749652327,0.280418063403916
380.324864,-0.583874410489754,3.476329405335109,0.161444500095568
380.3328,-0.478095492923944,3.386417104099757,0.051203052456282004
380.340736,-0.315292507041802,3.1761062889761162,0.002546559815278
380.348672,-0.15211101893194198,2.635206560774973,0.10675555721527999
380.356608,-0.045940771251694996,1.849353988222667,0.26135130445389104
380.364544,0.066152856593637,1.339477164141636,0.30871458332595003
380.37248,0.143614395247177,1.139411057499145,0.250133058885362
380.380416,0.40169155461045797,0.530396194079307,0.356033508767831
380.388352,0.67022386396215,-0.27041297489806804,0.614714708417724
380.396288,0.764022629221867,-0.72556407389046,0.789878914755878
380.404224,0.7515970676790379,-0.864432551415302,0.8252456587911609
380.41216,0.70902496075665,-0.959309385196355,0.701375490709327
380.420096,0.660651597068859,-1.135580621853898,0.477494503061252
380.428032,0.62938053748706,-1.3668680898142889,0.257424214021556
380.435968,0.611153700077376,-1.613057393679895,0.07227386222036
380.443904,0.61206732501423,-1.866950681226314,-0.08897428385637801
380.45184,0.633496037472691,-2.133515661202068,-0.209270304010856
380.459776,0.6681050997131851,-2.4204001465803797,-0.274659769187179
380.467712,0.7122051476739051,-2.7238772318162137,-0.296320899711546
380.475648,0.754689360657904,-3.0307097772645766,-0.29761081866468997
380.483584,0.7855810685699871,-3.3177951889806567,-0.306477686059499
380.49152,0.797964443859774,-3.5736405087440084,-0.339916843082996
380.499456,0.792176864496234,-3.7983312847411876,-0.398501996211159
380.507392,0.7761331038588671,-3.9959688336497403,-0.483854479056745
380.515328,0.7516665582546109,-4.1654646863970015,-0.574297673108558
380.523264,0.7206418830461321,-4.316705867276378,-0.658828428700095
380.5312,0.688460836884366,-4.466141848775647,-0.7289387963312142
380.539136,0.670920230424402,-4.628905322255566,-0.7738111100977451
380.547072,0.676797160819962,-4.792756437212118,-0.7926082797512141
380.555008,0.7064454002687099,-4.944800814800272,-0.784444364379585
380.562944,0.745203162538157,-5.0858527030092855,-0.769029755883818
380.57088,0.776395850658966,-5.219667626194799,-0.7867406152907941
380.578816,0.7879573168461991,-5.336842870738026,-0.8622597290440941
380.586752,0.783315785499867,-5.434694257075887,-0.9877442911688821
380.594688,0.7810741192485021,-5.524280922294525,-1.145234585982006
380.602624,0.787669124530859,-5.602034352860957,-1.3137291040877799
380.61056,0.8047888199281099,-5.674015532782044,-1.5020375955954468
380.618496,0.8320877404577119,-5.742958120837728,-1.7325283051005047
380.626432,0.866651413115463,-5.798274972422645,-1.998200258395828
380.634368,0.9044162008046329,-5.802518567225987,-2.264850375973992
380.642304,0.9601031962524911,-5.731969826020613,-2.474640736734854
380.65024,1.048835461781856,-5.604493379591831,-2.597702995020814
380.658176,1.155362121485479,-5.442148707740674,-2.6307758250256734
380.666112,1.2397575839424562,-5.215131781947664,-2.551164335288588
380.674048,1.27066612925069,-4.906456210229504,-2.336971105279678
380.681984,1.256045952588458,-4.567924980582415,-2.003212360688432
380.68992,1.245056769906653,-4.2357883328261074,-1.607622072760598
380.697856,1.261149942311635,-3.9363340084587617,-1.2044892939299772
380.705792,1.2526785731264471,-3.666974461485944,-0.758406643269204
380.713728,1.16679849128696,-3.3672761284021915,-0.312381095755629
380.721664,0.997610073873123,-2.9446441028929513,0.14986005847832198
380.7296,0.7607097295167858,-2.38729450663886,0.616560860914077
380.737536,0.490834285744899,-1.713858861986015,1.014879857743543
380.745472,0.235511969638413,-0.992142808755134,1.3717248969362208
380.753408,0.020229773414993,-0.310442003350849,1.696316381909148
380.761344,-0.149012250343387,0.291308536196305,1.921733470345338
380.76928,-0.291930710088288,0.8304578131367428,1.9728452809712869
380.777216,-0.43067148355855195,1.303892954138885,1.804051556430935
380.785152,-0.519410960450295,1.4633388023129568,1.394139857342759
380.793088,-0.44075626583671995,1.4722047009580583,0.820482385625267
380.801024,-0.058972716446497,1.558706883514027,0.640657750740402
380.80896,0.361041119486502,1.0693990645175508,1.133274648696738
380.816896,0.118256866633371,0.962054766487012,1.112053127333934
380.824832,-0.66609435310874,1.915938499169115,-0.5024637013347361
380.832768,-1.4239898407321607,3.4788012399719532,-2.4672110434112784
380.840704,-1.6469675050544097,4.4846861003964085,-3.4817911296481987
380.84864,-1.4607976476496731,4.021795646966973,-3.1328513675796588
380.856576,-1.287986838329449,2.8975627767580785,-1.8876705404094731
380.864512,-1.2347204852665619,2.3784253761853598,-0.831594584390446
380.872448,-1.339857325729499,2.274729972031641,-0.466622919003998
380.880384,-1.4752192725629467,2.150516234191575,-0.47682609456435504
380.88832,-1.308044145030308,2.185692236022237,-0.215737396518611
380.896256,-0.9750750151724341,2.113481534311068,0.23987871998993102
380.904192,-0.855783873214329,1.835961512248994,0.5664609377164089
380.912128,-0.8550812272568891,1.6550262440975902,0.75648794971699
380.920064,-0.7466013849249649,1.5154160389809408,0.892759609825807
380.928,-0.5821297298784139,1.364074392416758,0.984122125266635
380.935936,-0.49171786469781803,1.241980804834299,0.9840187094597879
380.943872,-0.47365705285734794,1.143134792864097,0.8759862054376669
380.951808,-0.484836907751844,1.078171825049417,0.6792279747933221
380.959744,-0.5125052839148979,1.0466254456366308,0.439243144198884
380.96768,-0.545456528696292,1.044472749117325,0.23118301678672304
380.975616,-0.5377065196735771,1.047793220175002,0.09514138482320199
380.983552,-0.48776881540238104,1.0303303645336,0.015425805448446997
380.991488,-0.42700646408741,0.9858250122674559,-0.003571029279343
380.999424,-0.3568231163904221,0.9088824814547192,0.051601620183683
381.00736,-0.279652298460968,0.81263256124363,0.161343560483764
381.015296,-0.21216698457429897,0.715486723366057,0.27418387139029
381.023232,-0.162173498309339,0.6282616849337801,0.37023795913238705
381.031168,-0.11619390016100699,0.5561197001637149,0.46104677129887395
381.039104,-0.06797391865213699,0.50387314220957,0.538366261991783
381.04704,-0.027084831894203,0.4685859972974,0.5783954481723871
381.054976,-0.008277860337382,0.448089305032302,0.5635635147889351
381.062912,-0.002944098854737,0.444911006565943,0.504049653717193
381.070848,-0.010104490379767,0.45740740513349293,0.427010964245466
381.078784,-0.023284985419178,0.47549158001692293,0.354526138585091
381.08672,-0.024148646996560004,0.484100508497694,0.30993777504910996
381.094656,-0.021856599967318,0.480353520392735,0.304612782474273
381.102592,-0.012360992076937,0.469907426608207,0.316327194520652
381.110528,-9.0823202826e-05,0.454827548229202,0.340333441194698
381.118464,0.011747172534082,0.433113062543577,0.37382103198347294
381.1264,0.02374670188104,0.422620578134386,0.392810483267673
381.134336,0.027955430543772006,0.422136823896109,0.407914253645776
381.142272,0.021162308021615003,0.4305216192346811,0.40963944109955697
381.150208,0.018098482042876,0.444644620838078,0.402499448870514
381.158144,0.012314696409685,0.46634104674144106,0.388740270261609
381.16608,0.0006266975162799999,0.494301417614894,0.3815974623866121
381.174016,-0.014049650272635,0.5252311205633879,0.40023137665786496
381.181952,-0.032971106572497,0.549006221760314,0.44253459084836105
381.189888,-0.042462763640211,0.5695639939383721,0.470748255496261
381.197824,-0.04751188577683,0.6085372148866021,0.46997630587872297
381.20576,-0.061214415807638,0.653773165608305,0.459028364101974
381.213696,-0.09317101974615499,0.716814610912077,0.47429956754183
381.221632,-0.13139583353145098,0.7756767137720959,0.5350231258684399
381.229568,-0.134179208949236,0.81693882243642,0.611798681849278
381.237504,-0.10863545404585902,0.8528654380094319,0.641939884757451
381.24544,-0.077256454873864,0.9199897901609491,0.618555890646726
381.253376,-0.06664695102800401,1.014181885140358,0.580816736856324
381.261312,-0.09081345893380399,1.118830702011331,0.55041555977571
381.269248,-0.126031328284295,1.2284362260007529,0.517942780551706
381.277184,-0.156211096844645,1.352538457016871,0.4681768106790689
381.28512,-0.185771642683696,1.4847155765643931,0.41424230506508597
381.293056,-0.21586135379791396,1.618922870085915,0.377556780408865
381.300992,-0.257148461263749,1.750785212950453,0.3536953015363621
381.308928,-0.31369907909319605,1.8833367855264451,0.314029685774177
381.316864,-0.36006810219808294,2.0215198365447233,0.24695204159254
381.3248,-0.383573865296491,2.173233471758912,0.154786338314178
381.332736,-0.4001312359586339,2.3262895821381733,0.081976699621636
381.340672,-0.4175355525783,2.466230258936507,0.07879495440619701
381.348608,-0.436118715551423,2.58340831965283,0.165077544679012
381.356544,-0.45536836321283797,2.671959168845189,0.328437332415197
381.36448,-0.447177570828114,2.7412757438666624,0.5075671821636091
381.372416,-0.4171050857664289,2.8145887374690193,0.654625396067181
381.380352,-0.39810731754171297,2.908799467761885,0.8345421332730991
381.388288,-0.40802598143432,3.0090180988090682,1.1200314041126231
381.396224,-0.388568001219615,3.075004297841004,1.4940182823528192
381.40416,-0.264985829949067,3.062479469575547,1.8830957683495733
381.412096,-0.06615484448116,2.990967259531235,2.1809153614303542
381.420032,0.082308403902011,2.9750610409631033,2.216691929344178
381.427968,0.084494625914513,3.0929047196040966,1.871298423676231
381.435904,-0.081823283716775,3.319886716438341,1.2489597012675009
381.44384,-0.35784942854869606,3.731186935766219,0.6334569040290791
381.451776,-0.45716503956064203,4.10173332920182,0.354844367251009
381.459712,-0.36174966720685603,4.069413205483997,0.42730905731036
381.467648,-0.313014751885598,3.758484495547576,0.530712537321176
381.475584,-0.43136912765606106,3.589895010184368,0.46867078891618696
381.48352,-0.523403204655089,3.541036234529993,0.28037022262425204
381.491456,-0.45999535830268395,3.4116461815541315,0.15729408309074402
381.499392,-0.391645389326723,3.266176943264882,0.083682112490315
381.507328,-0.30060263359708694,3.055548360135187,-0.058226019166046
381.515264,-0.17943431006584498,2.600000881749109,-0.12497713104767699
381.5232,-0.06847522287964,1.8754613260660449,0.011377260592004999
381.531136,0.046742715458574995,1.299457222062113,0.128251026597439
381.539072,0.086813419633128,0.907080396702463,0.066067139356503
381.547008,0.267344170874062,0.25284523297766803,0.08838992137440302
381.554944,0.483647953637387,-0.507818505495791,0.221580127228036
381.56288,0.5574805121849129,-0.9475695390551869,0.27980304342567897
381.570816,0.541664471503415,-1.086309850588048,0.262993858508897
381.578752,0.503652846078782,-1.1771935415624388,0.174517134494538
381.586688,0.46077823982017396,-1.329006782276921,0.012320841403528
381.594624,0.4181789510849821,-1.530443866835489,-0.165120663577543
381.60256,0.399008300451473,-1.7632088620635882,-0.311755554275596
381.610496,0.402388969149281,-2.023551150262938,-0.425276959813077
381.618432,0.426677534115604,-2.3067120136625068,-0.5132573569745179
381.626368,0.47251757800479205,-2.5997247720096133,-0.580263463276609
381.634304,0.530215394198218,-2.8935332481517486,-0.621587866393582
381.64224,0.590667831707895,-3.1814763538557638,-0.650428505008342
381.650176,0.6473523955788271,-3.4504106985331426,-0.685415019178579
381.658112,0.694948239980008,-3.701611496328752,-0.738633448065985
381.666048,0.7317764052742779,-3.9303104336376897,-0.798510865207937
381.673984,0.7563072348763649,-4.1327743210331205,-0.853589118038008
381.68192,0.766338826397718,-4.318400956848691,-0.9017041852627019
381.689856,0.764233887850402,-4.4920949040538005,-0.9420214469902479
381.697792,0.7623789683871891,-4.662603923251502,-0.9653792735666059
381.705728,0.772741293878991,-4.835128192001606,-0.972128964485115
381.713664,0.8017570198940559,-5.005430832878485,-0.961319467356893
381.7216,0.8483834286145191,-5.164110415146237,-0.9341136060450749
381.729536,0.891434428811375,-5.2970920627189475,-0.9166287396050758
381.737472,0.909978229541766,-5.4000673000698605,-0.957197624015525
381.745408,0.8886207804984599,-5.477645876648146,-1.074394412771571
381.753344,0.8505799509058599,-5.546104786879335,-1.210884640720727
381.76128,0.8357269848798029,-5.622422457513959,-1.327589465959375
381.769216,0.851552024707185,-5.708643159412577,-1.4493239993546807
381.777152,0.877345424060928,-5.805913230532862,-1.640041638780093
381.785088,0.883761392997909,-5.887808251679336,-1.912871224062374
381.793024,0.86424042055892,-5.924250302268901,-2.2390890863241832
381.80096,0.830445920863859,-5.904900015774111,-2.5587531182752206
381.808896,0.8290947163467959,-5.8201607106521225,-2.7242934609309173
381.816832,0.8966317499980309,-5.689874800767684,-2.7142157429316316
381.824768,0.951868676940891,-5.493151137550669,-2.6245373110776478
381.832704,0.9376965827127131,-5.1964962562535115,-2.4618074919661153
381.84064,0.8981945258233771,-4.871671202180547,-2.2526561515455965
381.848576,0.905976865512438,-4.560679011950664,-1.996133374177531
381.856512,0.9515606945454879,-4.278768130273382,-1.6676600449993282
381.864448,0.9658397610053789,-4.0366881798498175,-1.257040412154624
381.872384,0.904331616290501,-3.7706400622749148,-0.8431281086142571
381.88032,0.746671666812609,-3.337920396379088,-0.31811420945347196
381.888256,0.5471084542115171,-2.715527649902292,0.37314127658431606
381.896192,0.32070670891519,-2.0064886071588584,1.045372929997282
381.904128,0.069452646862386,-1.262778290152853,1.566079946414184
381.912064,-0.16282773635281197,-0.510602810989658,1.878243873883661
381.92,-0.34563921918825,0.20467476993892997,1.975464070868031
381.927936,-0.471291857647009,0.8831514107068721,1.912273081889068
381.935872,-0.580295326160968,1.5287505397666707,1.7190848422135032
381.943808,-0.7035260790618422,2.0636724335197134,1.3607339785846109
381.951744,-0.7907181227416301,2.1890713136588262,0.8376862155834971
381.95968,-0.568176335209098,1.718777469017049,0.384959255853728
381.967616,-0.019116007939397998,1.059447868238383,0.872878563205398
381.975552,0.259612317571002,0.6221357342748821,1.8445254119210257
381.983488,-0.09672408241746601,1.1232026691528703,0.8650630498903922
381.991424,-1.00420989032864,2.650825298496482,-2.0506360174071316
381.99936,-1.803465645754311,4.25218921939013,-4.016865527082961
382.007296,-1.8037063202410242,4.672000298068352,-4.404144956814581
382.015232,-1.4975454012278149,3.848311480042761,-3.5153847916734517
382.023168,-1.3478960568848177,2.8826476536159062,-2.028264261942106
382.031104,-1.270337846933685,2.4761051412405566,-0.915995617528994
382.03904,-1.3874549129659148,2.194757573867649,-0.569727052426332
382.046976,-1.5898666295235058,2.011416287320326,-0.714533940375401
382.054912,-1.407830321211908,2.2666806466749705,-0.576688846538372
382.062848,-1.01506235790675,2.3581295039224006,-0.19018382699122302
382.070784,-0.889822091089375,2.030669823651857,0.149453345316183
382.07872,-0.868697861044797,1.720841100149917,0.49634150575075997
382.086656,-0.687407572921678,1.5071439756546958,0.795443730598065
382.094592,-0.461610638115372,1.301657798954142,0.982199510492615
382.102528,-0.36470973242009497,1.1137903579706943,1.048631565148037
382.110464,-0.364100903225889,0.9890181908892609,0.9888394973418109
382.1184,-0.39739318010240204,0.9288743720168591,0.764379344568575
382.126336,-0.469174867023767,0.9111669807654409,0.42666315743773103
382.134272,-0.528968967691991,0.9210348921890551,0.137995347688879
382.142208,-0.5445767814451861,0.9194312830589899,-0.024424073448648997
382.150144,-0.522221393426791,0.892631567025962,-0.06826418470090599
382.15808,-0.458006894972096,0.8336153278846801,-0.022239575375862998
382.166016,-0.37553914896698704,0.7323050385799641,0.082789377606949
382.173952,-0.29288195181296994,0.60179621347203,0.255841273480965
382.181888,-0.19675434834716898,0.46983262935649894,0.45293302626291
382.189824,-0.10195379506292,0.349672418686677,0.622037201560098
382.19776,-0.026886276565231,0.263862714644508,0.7344082992997891
382.205696,0.019225981369683,0.233691755432356,0.778833650160979
382.213632,0.038955799059789,0.24526856135241001,0.743561696301803
382.221568,0.032429597714057,0.286824220188824,0.655593085347217
382.229504,0.021807378011186002,0.340421426872273,0.556887821032614
382.23744,0.025639831998143996,0.38036757842135,0.491849583358508
382.245376,0.034336710977538,0.396714872833118,0.47641849564439503
382.253312,0.043199017774241,0.38720213289178207,0.496370169796258
382.261248,0.051296933438019006,0.36700961629916706,0.530121518666075
382.269184,0.06225099629216299,0.35429695674472705,0.545176670045709
382.27712,0.06992180190620799,0.355680011417523,0.532192369089309
382.285056,0.07154516229936501,0.377928820497619,0.504726853021395
382.292992,0.07448820345139501,0.3867793326038139,0.49306674739126205
382.300928,0.08091154714011199,0.388389893721959,0.48426342107104803
382.308864,0.06909184942876899,0.408826034983603,0.469315103977036
382.3168,0.049633387648404005,0.43304509848891704,0.447049024769536
382.324736,0.029584945199494,0.46320845465725896,0.421939316211685
382.332672,0.008889721095240999,0.5011058915300971,0.398103494602627
382.340608,-0.013652708043546997,0.539760808491221,0.379398254791985
382.348544,-0.036824435475261,0.583484918067038,0.37078157247815297
382.35648,-0.055338164726,0.63061063158287,0.37528291368741995
382.364416,-0.085002582154366,0.678619352419508,0.39062229538317605
382.372352,-0.11882568118263699,0.7245203514868629,0.407371291585566
382.380288,-0.13790333748830402,0.77689335262136,0.43833205274398795
382.388224,-0.142107343542548,0.834826504262292,0.489372403701211
382.39616,-0.139536398380909,0.8841184521255658,0.548686625595418
382.404096,-0.12034080573262701,0.925797927001601,0.588476408152675
382.412032,-0.10288161125842599,0.971485302077645,0.587908794257471
382.419968,-0.096529779187862,1.034795585746361,0.556637929613331
382.427904,-0.11846622726047899,1.136492696697307,0.533838477872183
382.43584,-0.148178422457735,1.228411001619773,0.511910531936763
382.443776,-0.170128453444261,1.337961758185966,0.47166724042315705
382.451712,-0.19183710753448602,1.4639763138676682,0.4082933384453061
382.459648,-0.218611751752996,1.5924129488270033,0.35903366533943604
382.467584,-0.25085564004051397,1.717048976527798,0.34909981721383004
382.47552,-0.29683632923528,1.8342937692012158,0.344790774093984
382.483456,-0.345727818678476,1.958585188010874,0.312841259053889
382.491392,-0.37998907425928896,2.0884976308422383,0.25259420205786104
382.499328,-0.409197675572998,2.227090365012942,0.179000816117273
382.507264,-0.4252919770444021,2.3631245080570507,0.13846086533828697
382.5152,-0.44279514982017504,2.4885722134105106,0.164802864410648
382.523136,-0.48367392491524197,2.605343500621481,0.257718549782156
382.531072,-0.525074202445185,2.708379357469395,0.40774775382331996
382.539008,-0.53676262806106,2.796689609763313,0.5576564339974289
382.546944,-0.514685960198015,2.890804633382138,0.677798274663395
382.55488,-0.502999671148629,2.999424764355109,0.846342850219423
382.562816,-0.537086048598425,3.0899081786008846,1.102931048875426
382.570752,-0.5366223060250779,3.130541492293561,1.3994388116877028
382.578688,-0.434210486077339,3.102612025257613,1.6957243121460732
382.586624,-0.273522908040781,3.029197503524417,1.8859701286926032
382.59456,-0.15372395118074,2.988025068617767,1.8091931538231631
382.602496,-0.17104922660264102,3.069816124200468,1.4522492016186317
382.610432,-0.34012370161255395,3.322619459718687,0.9825468839274141
382.618368,-0.58769251558127,3.7009734980109332,0.540887131754587
382.626304,-0.6734874998523709,4.017188362807845,0.325015965740532
382.63424,-0.5589029604578489,4.003265663568803,0.4602122227573211
382.642176,-0.444643092430086,3.653018183395949,0.6605555566747671
382.650112,-0.46975360595025606,3.372187263043214,0.685564028782932
382.658048,-0.49499871232767606,3.284233562232451,0.562434857472621
382.665984,-0.37715297906328,3.13863079003266,0.46469197182817695
382.67392,-0.302024050135528,3.009131124458437,0.39151402630821897
382.681856,-0.277722378240035,2.861878040889877,0.291327201820833
382.689792,-0.21996544595467998,2.470615352303045,0.23869697629376502
