time,coord_x,coord_y,coord_z
0.38256,-0.212455555110112,0.222877497015844,-0.29234105335645805
0.3902112,-0.220042378198816,0.231527029181959,-0.29634655862917403
0.3978624,-0.22782228550090697,0.240392866688082,-0.300443111807834
0.4055136,-0.235801333209856,0.24948914841510103,-0.304606171549401
0.4131648,-0.243971643291504,0.25886535285701395,-0.30872531189107394
0.420816,-0.25230282400903103,0.268569819027797,-0.312797710822817
0.4284672,-0.260675127988662,0.27868993876269105,-0.3167946805715
0.4361184,-0.269059151512388,0.28923935837136405,-0.32074930847470695
0.4437696,-0.277509031103379,0.30022373736206,-0.32469630799715804
0.4514208,-0.2860981405722,0.31155028328413203,-0.328466341658823
0.4590744,-0.294581056868981,0.32326367496095804,-0.332256552141442
0.4667232,-0.303143140907533,0.335307458858557,-0.33610410591294704
0.4743744,-0.312288971332938,0.347345860594343,-0.340060400454604
0.4820256,-0.32172774113185804,0.35949430315669,-0.344017562702462
0.4896776,-0.331233151914903,0.371714345361368,-0.348007559103518
0.497328,-0.340856946201284,0.384075553041889,-0.352270841228066
0.5049792000000011,-0.350732812965976,0.396501584924879,-0.35664530676965006
0.5126304,-0.3608422428834579,0.408942833191965,-0.36084419163199105
0.5202816,-0.37117044974981206,0.421367026154406,-0.36521588140184497
0.5279336,-0.38167581533395795,0.433776700967615,-0.369700569469176
0.535584,-0.392250663579822,0.446242339550998,-0.3742962426910739
0.5432352,-0.402924258411844,0.45880265731382197,-0.379087468810201
0.5508864,-0.413727188301052,0.471551639711954,-0.38387230503094605
0.5585376,-0.42476429596348597,0.484518054097884,-0.38855869019265205
0.5661888,-0.43595860808628706,0.49766688239166,-0.39319208220072405
0.57384,-0.44725997070171297,0.510941898109542,-0.398055455611027
0.5814912,-0.45868883242608005,0.524339236162502,-0.403265971859281
0.5891424,-0.470289991389106,0.5378602437287571,-0.408732725074947
0.5967936,-0.482069856736737,0.551508933895076,-0.41426949006650104
0.6044448,-0.494070021915479,0.565344973671157,-0.419833489076031
0.612096,-0.5062916534305979,0.5793888788582049,-0.42547856730475003
0.6197472,-0.518666293381553,0.593606569859374,-0.430973891063632
0.6273984,-0.531191050660442,0.6079646411458149,-0.436585313007785
0.6350504,-0.543876069118582,0.622475456805606,-0.442384368894715
0.6427008,-0.556707245781537,0.637129274954213,-0.448270284768407
0.650352,-0.5696805303285439,0.651933036305076,-0.45414311949663
0.6580032,-0.582811920275821,0.66687851314322,-0.460101391458145
0.6656544,-0.5961029019810021,0.6819693576791871,-0.466151561902766
0.6733056,-0.609537861560948,0.6972146082720659,-0.472279993512739
0.6809568,-0.623071832162064,0.712603778255749,-0.478230160277081
0.688608,-0.636689663031666,0.7281183257202489,-0.484215106711656
0.6962592,-0.6504280049667429,0.7437719173641228,-0.49015913747286605
0.7039104,-0.6642602473150601,0.7595543779475521,-0.49612469896798
0.7115616,-0.678195655284919,0.7754710955749209,-0.502082881213077
0.7192128,-0.69225737027042,0.7915140347395191,-0.5080952894737489
0.726864,-0.7064566791856199,0.807668651064682,-0.514399355863807
0.734516,-0.7207628598942121,0.8239110372400892,-0.5207721854191479
0.7421664,-0.7351328834645291,0.840222244735485,-0.52700467983457
0.7498176,-0.7495750099413441,0.85661658010636,-0.5332896500705879
0.7574687999999989,-0.7640896233825859,0.8731101793308309,-0.539890598130394
0.7651199999999989,-0.7786671713787771,0.8897113392408101,-0.546915722989735
0.772771199999999,-0.793338624209394,0.906425693187042,-0.554295635830021
0.780422399999999,-0.808110173570413,0.923272788681879,-0.5617253321866861
0.7880735999999989,-0.822964602078468,0.940234288388025,-0.5688183432979921
0.795724799999999,-0.8379200962091601,0.957305105615468,-0.5759668109613441
0.803375999999999,-0.8529788092943449,0.974487410382588,-0.583054556155188
0.811027199999999,-0.861752376303994,0.9844661879962049,-0.58594231434874
0.8186783999999989,-0.8679584958852491,0.991503399055343,-0.5876353114637131
0.826329599999999,-0.872836623761038,0.996960959718589,-0.5887816234637379
0.833980799999999,-0.876899101672581,1.001452443207787,-0.589256301473957
0.8416319999999989,-0.881068351369372,1.006090524923865,-0.589749252017931
0.8492839999999989,-0.885326598049376,1.010837614579363,-0.590360782286647
0.856934399999999,-0.8896920434698579,1.01571659724465,-0.590987749016447
0.864585599999999,-0.8941994493383901,1.020725541703774,-0.59187042161102
0.8722367999999989,-0.8988487602896279,1.0258567564554542,-0.592798264756943
0.879887999999999,-0.903708338546054,1.0311296083291752,-0.593425427044842
0.887539199999999,-0.908720194577328,1.036524776683209,-0.59410420578823
0.8951903999999989,-0.9138852014567791,1.042050484273348,-0.594798587113888
0.9028423999999989,-0.9192004291726641,1.047710740429104,-0.595531438090671
0.910492799999999,-0.9246423398662409,1.053487889652698,-0.5966062021416689
0.918143999999999,-0.93019797014669,1.059375097626498,-0.597715206305184
0.9257951999999989,-0.9358660012467851,1.065369638520055,-0.598338316193797
0.933446399999999,-0.94165253746855,1.071478783656391,-0.598973533104562
0.941097599999999,-0.9475121044614899,1.0776969906564058,-0.599874861726001
0.948748799999999,-0.9534051149810471,1.084005852296478,-0.6010299579945729
0.9563999999999989,-0.959322310484245,1.090391347943573,-0.60227274429657
0.964051199999999,-0.965324711606879,1.096829428652326,-0.603507120204246
0.971702399999999,-0.9713279745752551,1.103300698632204,-0.6050041650458411
0.9793535999999989,-0.9774362445024469,1.109776085311779,-0.6065232920346589
0.9870047999999989,-0.9837382221644939,1.116315940878037,-0.6081640099198411
0.9946583999999989,-0.990282470185848,1.123099348548165,-0.6099437826368779
1.002307199999999,-0.996999320407358,1.1300726465656499,-0.611656003217249
1.009958399999999,-1.00385208753621,1.1371923803469022,-0.6134213963572729
1.0176119999999989,-1.010826191592264,1.1444397499653391,-0.614825654914697
1.025260799999999,-1.01791263207212,1.1518072643548378,-0.616255782926563
1.0329119999999978,-1.0251046275506108,1.159300771230315,-0.617981916156152
1.040563199999998,-1.032400262940278,1.16690556290424,-0.61973017140287
1.048214399999998,-1.039798032447649,1.17461977209891,-0.6209482949975429
1.055865599999998,-1.047295190823748,1.1824469483652371,-0.622197624492694
1.063516799999998,-1.054878663716704,1.190391198218135,-0.6237503931988879
1.071167999999998,-1.0625474426298789,1.1984281560102459,-0.6253263438115289
1.078820799999998,-1.070292092100787,1.206549850295082,-0.626587686978139
1.0864711999999979,-1.0781087395829108,1.2147560906903607,-0.6278629810561109
1.0941215999999978,-1.086006825880396,1.22306757047596,-0.629507347991229
1.101772799999998,-1.0939888134709521,1.231479685604107,-0.6311740574792409
1.109423999999998,-1.1020616264370058,1.2399666613023408,-0.632770161021938
1.1170751999999982,-1.110219018747258,1.2485568241378808,-0.6343975618075699
1.1247263999999981,-1.1184612325224779,1.2572412262399828,-0.636258105366438
1.132377599999998,-1.126777532438821,1.26601996192494,-0.638443509292255
1.140028799999998,-1.1351613894850858,1.2748860916039442,-0.640868385048119
1.147681599999998,-1.1436244915751361,1.2838338295259328,-0.643322641366014
1.155331199999998,-1.152175420618703,1.292833153727289,-0.6457370530963249
1.162982399999998,-1.1608522123573448,1.301819236350142,-0.6481836972618821
1.1706335999999982,-1.1696419120002939,1.310835476193921,-0.6505936104907789
1.1782847999999981,-1.178544553779057,1.3197999811238101,-0.653045261694323
1.1859367999999981,-1.1875221571315149,1.32868768908267,-0.655178266639958
1.193587199999998,-1.196562819411397,1.3374150496645358,-0.6573048145067739
1.201239199999998,-1.205647121412039,1.346151526734001,-0.659519286510275
1.208889599999998,-1.2147539389788908,1.354910953986626,-0.661676679373803
1.216540799999998,-1.2239481106623278,1.3636426653086422,-0.663883866917093
1.2241919999999982,-1.233252638259136,1.372387358769923,-0.666079772033729
1.2318431999999981,-1.242630751026958,1.381132815639182,-0.668063693705412
1.239494399999998,-1.2520736568611661,1.389931745070135,-0.670009825500005
1.2471479999999981,-1.261543023773479,1.398912868908512,-0.672031162973868
1.254796799999998,-1.270992741558909,1.4081540657629383,-0.67413740595265
1.262447999999998,-1.28043858403744,1.4176643618121,-0.676164133784433
1.270099199999998,-1.289896417156122,1.427381885337566,-0.678259842067204
1.277750399999998,-1.29938397357751,1.437250236054169,-0.6802933749966501
1.285401599999997,-1.308908430294812,1.4472132071897232,-0.6823283246113299
1.293052799999997,-1.318480559494872,1.457241313424825,-0.684302393704824
1.300704799999997,-1.328104034498977,1.4673018804019842,-0.6862630382051299
1.308355199999997,-1.337778831946233,1.477373772647892,-0.688595383430349
1.316006399999997,-1.3475087866750601,1.487463153232055,-0.691495808601696
1.323657599999997,-1.357280064666502,1.4975561520408138,-0.694812127748534
1.331308799999997,-1.367087598751913,1.5076644145473892,-0.6981021716013339
1.338959999999997,-1.3769274125779798,1.5177996090050059,-0.701065859612052
1.346611199999997,-1.3867934064079048,1.527970409275044,-0.703990917613976
1.354262399999997,-1.396648988879155,1.53816077673805,-0.706576160568718
1.361914399999997,-1.406491555755691,1.548372908966114,-0.7091443585262829
1.369564799999997,-1.416316081906495,1.558547707264293,-0.7117923055049731
1.377215999999997,-1.426206313507337,1.568731761258978,-0.71446490324843
1.384867199999997,-1.43612814740247,1.578925549524633,-0.7175378732962779
1.392518399999997,-1.446076209939673,1.588957462796026,-0.7205740355518159
1.400169599999997,-1.4561289400881359,1.599039175173488,-0.7233293089815691
1.4078207999999968,-1.466269892833856,1.6093397381696417,-0.726119879170918
1.4154719999999967,-1.476429588964882,1.6198751419509752,-0.728522913664385
1.4231231999999967,-1.4865779395943939,1.6305038655811017,-0.730945401113707
1.4307743999999967,-1.4967392816479659,1.6412290206413642,-0.733690109918322
1.4384255999999966,-1.507019365115289,1.65202840335873,-0.736425225093472
1.4460767999999968,-1.517288667613121,1.662828481128771,-0.73879269736103
1.4537279999999968,-1.527470178891816,1.6732591987563392,-0.741569297576665
1.4613791999999968,-1.537485693011643,1.6837053048929789,-0.744174169693337
1.4690303999999967,-1.54745538247839,1.6942717945456331,-0.746662932435067
1.4766815999999967,-1.5574508546949033,1.704824834176758,-0.749164718123075
1.4843327999999967,-1.5674612127434433,1.715361986754834,-0.75160635838468
1.4919839999999966,-1.577456912858184,1.7258776887574832,-0.7543472636913741
1.4996351999999966,-1.587456002182443,1.7364149764641392,-0.757554571956981
1.5072863999999968,-1.597463609330085,1.746954763577958,-0.7610775622906591
1.5149383999999968,-1.6074845199890317,1.7575048438495502,-0.7645868197395709
1.5225887999999967,-1.617527943591177,1.768073188250542,-0.7679584095886929
1.5302399999999958,-1.6275893066282,1.7786665037896732,-0.771348153467914
1.5378911999999958,-1.6376605225173593,1.7893315526606148,-0.7750821405771551
1.5455431999999958,-1.647729194937805,1.800034132221502,-0.7788104950072551
1.5531935999999957,-1.657770043807332,1.810683298668716,-0.7823093942863589
1.560844799999996,-1.6677758993716885,1.8212610051529483,-0.7858078731347349
1.568495999999996,-1.6777275660953102,1.8316395756938249,-0.789121411628554
1.5761471999999959,-1.6876191857257208,1.841756081806019,-0.792533819991218
1.5837983999999958,-1.6974586960785167,1.851765082015748,-0.7958646353589441
1.5914495999999958,-1.7072548481828311,1.8617060769559308,-0.799163153524908
1.5991007999999958,-1.7170419131967232,1.871603002539173,-0.802090856498319
1.6067519999999957,-1.7268353260573501,1.8815160633295291,-0.804943590306694
1.614403199999996,-1.7366237304442131,1.8914424682760131,-0.8078981541908091
1.622054399999996,-1.746446792852549,1.90146021592076,-0.8108379132533822
1.6297055999999959,-1.756219820229443,1.911507798483504,-0.814118238326032
1.6373567999999958,-1.7658947475666618,1.921446718818968,-0.817346676318675
1.6450079999999958,-1.77556096910115,1.931357432869834,-0.820063446475661
1.6526591999999958,-1.7852851317721752,1.9413055179310208,-0.8227425670021351
1.6603103999999957,-1.795023780859812,1.9512461724872292,-0.8257204007882841
1.6679623999999957,-1.8047158454054757,1.9611729396969881,-0.8286286169628709
1.675612799999996,-1.8143440506259432,1.971073766244881,-0.831590675046621
1.6832639999999959,-1.823933908332499,1.9809303077798068,-0.8347671884344359
1.6909151999999958,-1.8335121729360901,1.990735731065729,-0.8380963608663119
1.6985663999999958,-1.8430817981480008,2.000486145333331,-0.84145307440392
1.7062175999999958,-1.852638195103697,2.010176078288084,-0.845134605925071
1.7138687999999958,-1.8621836980788011,2.019821839463169,-0.8488489860501629
1.7215199999999957,-1.8717116062629262,2.029427213961943,-0.85218577008873
1.729171199999996,-1.8811988990159152,2.038965507202137,-0.855521402582836
1.7368223999999959,-1.8906383816512258,2.048440492052336,-0.858480376142945
1.7444735999999958,-1.9000338006379343,2.057861278601347,-0.8614029120484541
1.7521247999999958,-1.9093851645356592,2.06722725473153,-0.864393056193484
1.7597759999999958,-1.9187028265472332,2.076577379616417,-0.8673472441865591
1.7674279999999958,-1.927986116185135,2.085898297969833,-0.8701808117286551
1.7750775999999953,-1.937215906368429,2.095140182756225,-0.8729882660735029
1.7827295999999953,-1.946405991973474,2.104327562677012,-0.875706360401292
1.7903807999999952,-1.955538431042968,2.113433326689218,-0.8783864995024341
1.7980319999999952,-1.964591963291871,2.122395832991477,-0.881527215496298
1.8056831999999952,-1.973571687489597,2.131241272320701,-0.88464284938776
1.8133343999999951,-1.9824634820688718,2.140015368463206,-0.887556507180939
1.8209855999999953,-1.991271507040662,2.148721744910346,-0.890414593327688
1.8286367999999953,-2.000019383453605,2.1573508489004682,-0.8929553145358949
1.8362879999999953,-2.0087017082691743,2.165882600049009,-0.895466189576864
1.8439391999999952,-2.0173074558286768,2.174309494387443,-0.897713683627313
1.8515903999999952,-2.025872324404192,2.1826792452577393,-0.8999498175429301
1.8592415999999952,-2.03443754202774,2.1910091229016606,-0.9025186151764258
1.8668927999999951,-2.043024790057246,2.199215699183521,-0.9054624697096659
1.8745439999999953,-2.051626698901625,2.2072674178915697,-0.908624328550114
1.8821951999999953,-2.060196116068201,2.215262875868476,-0.9117732971637209
1.8898463999999953,-2.068746737214023,2.223235079820205,-0.914934160344537
1.8974975999999952,-2.0772689459495792,2.231176819463085,-0.918078188761587
1.9051487999999952,-2.0857404995639097,2.239090395187789,-0.920490376139258
1.9127999999999952,-2.094146800804895,2.2469775443582902,-0.9228823349781391
1.9204511999999951,-2.102484615761167,2.2548315126101164,-0.925360429194194
1.9281023999999953,-2.1107567090426542,2.262649175231289,-0.92781024546177
1.9357535999999953,-2.118961797199458,2.2704195649166734,-0.9308840836232349
1.9434039999999952,-2.1271066998604553,2.278139328462933,-0.9339311870051651
1.9510559999999952,-2.135197003282115,2.285831131915748,-0.9364441338171321
1.9587071999999952,-2.143218873667441,2.293468179722889,-0.9389428231085392
1.9663583999999952,-2.151198599090248,2.3010539144278233,-0.9412768638040179
1.9740095999999951,-2.159125434646624,2.308556036082102,-0.9435869682153342
1.9816607999999953,-2.1669700973230617,2.315955306191734,-0.9461416856739971
1.9893119999999953,-2.174746465515114,2.323220492964651,-0.9486576242495159
1.9969631999999953,-2.182451320380584,2.3303622167058644,-0.9511391777452691
2.004614399999995,-2.190066644341065,2.337458311123996,-0.95358439564191
2.012265599999995,-2.1975065553787116,2.3444766883757597,-0.9547709679970491
2.0199167999999954,-2.2047069032452407,2.3513095219732727,-0.95589032796594
2.027567999999995,-2.211829855447998,2.358021657629579,-0.9573985959368599
2.0352191999999953,-2.2188916448722167,2.3647056269054465,-0.9588811054791909
2.042870399999996,-2.225869201483517,2.371352707097729,-0.960714334176692
2.0505215999999957,-2.2327814276206968,2.37795720474834,-0.9631932860155591
2.058172799999996,-2.239636706167397,2.384538755220584,-0.9661997617359058
2.0658239999999957,-2.246432992057076,2.3910950520894607,-0.969185900147652
2.073475199999996,-2.253171259923941,2.397620588045794,-0.9715401645927091
2.081126399999996,-2.259878661013996,2.404110314809151,-0.9738772608038171
2.0887775999999967,-2.26656450381483,2.410563352513027,-0.976536061431189
2.096428799999997,-2.2732974611340238,2.416917186044078,-0.9791265604607691
2.1040799999999966,-2.2801850976057683,2.423056975485964,-0.981593256948476
2.111731199999997,-2.286852541011351,2.4291907485321076,-0.984060291495836
2.1193823999999966,-2.2934529478691106,2.435249235535296,-0.9860301984693851
2.127033599999998,-2.299984633457059,2.441235675561494,-0.9879715916635409
2.134684799999998,-2.3064593314727277,2.447156135388178,-0.989899801096328
2.142336799999998,-2.3129037970267983,2.453000859132757,-0.9917886586994399
2.1499871999999978,-2.319315731764993,2.4587848538785932,-0.993689240399467
2.157638399999998,-2.3257521646166945,2.4645336009365897,-0.9955688896342959
2.165289599999999,-2.3321317383216433,2.470274105052831,-0.997150007076833
2.1729407999999992,-2.338402514394037,2.476015524453395,-0.9987113789161651
2.180591999999999,-2.34458997497398,2.48170395627811,-1.000594361060084
2.188243199999999,-2.3507048181903016,2.4873450677156783,-1.002444103952
2.195894399999999,-2.3567762550335685,2.4929422067465965,-1.003829651595882
2.2035456,-2.3628193965745594,2.498507074918439,-1.005168286503841
2.2111968,-2.3688270709895765,2.5040336784076,-1.006444827160165
2.218848,-2.374776345169078,2.509474753404248,-1.007699455276937
2.2264992,-2.3806718820382793,2.514838072632589,-1.009219387149026
2.2341504,-2.3865325981793006,2.520170388728233,-1.011119564429722
2.241801600000001,-2.392308793506881,2.5254428597596816,-1.013245773605772
2.2494528000000007,-2.398003024861599,2.530604278201975,-1.01532347407052
2.257104000000001,-2.4036316253778045,2.535674561951081,-1.017622500617088
2.264755200000001,-2.409220390297945,2.5406532160616315,-1.019878354988047
2.272406400000001,-2.414781266402168,2.5455586984032252,-1.0217835949891578
2.280060000000001,-2.4203093298591183,2.55038701955516,-1.023661553412131
2.2877088000000008,-2.425786692753035,2.555126139232979,-1.025736662909709
2.295360000000001,-2.431212847042771,2.559803106499419,-1.027785670016529
2.303011200000002,-2.436584595208856,2.564433242324286,-1.029043158212424
2.3106624000000022,-2.441911856923086,2.5690482606313743,-1.0303018275742322
2.318313600000002,-2.447183797763519,2.57369894190687,-1.032171894690227
2.325964800000002,-2.452397780505245,2.5783389588315107,-1.034034535087385
2.333616000000002,-2.4575701193852,2.582922898295652,-1.035521992443587
2.341266400000003,-2.462688387193911,2.5874694670055822,-1.036963597173148
2.348918400000003,-2.4677676415846204,2.592004536068812,-1.0382287876818392
2.356570400000003,-2.472794704511792,2.596509893389027,-1.039482135625555
2.364220800000003,-2.477761723405766,2.601007175486292,-1.040625761192237
2.371872000000003,-2.4826784544479295,2.605460715513914,-1.0417558211715259
2.379523200000004,-2.4875344384678493,2.609834549061362,-1.043025421842978
2.3871744000000037,-2.492317942018854,2.614138952799375,-1.044281098187543
2.394825600000004,-2.4970430971539503,2.6183740652699035,-1.045265327770098
2.402476800000004,-2.501716462364379,2.6225373745584006,-1.046223385617854
2.410128000000004,-2.5063759332481594,2.626593868208106,-1.047465811245692
2.417779200000004,-2.511019894691851,2.630602141176456,-1.049125350509343
2.4254312000000047,-2.515657724107061,2.63459981609491,-1.051135862098407
2.433081600000005,-2.520325205090455,2.638588439675858,-1.0531118436619429
2.4407328000000046,-2.52496867567427,2.64255734066404,-1.054429150937457
2.448384000000005,-2.5295838841327547,2.646573507280658,-1.055644704001546
2.456035200000005,-2.5341753241292264,2.650574729167348,-1.057043062973948
2.463686400000006,-2.538787362452869,2.654696618318146,-1.0578737210342248
2.471338400000006,-2.5432432641482148,2.659011800107184,-1.0574329935261
2.478989600000006,-2.547737880568338,2.662785484153886,-1.055592839578642
2.486640000000006,-2.552156133302362,2.666043134914395,-1.054049499613973
2.494291200000006,-2.556067599437757,2.669547387134395,-1.051852122113747
2.501942400000007,-2.5597375461144884,2.6724482268932204,-1.0521408887766421
2.5095936000000068,-2.564373644350901,2.676233222823635,-1.054109879840935
2.517244800000007,-2.568711142581523,2.679994079626129,-1.054567027026678
2.5248960000000067,-2.573135218332767,2.6838283607698576,-1.054860687961717
2.532547200000007,-2.5775316738225706,2.687612265234105,-1.055125452379153
2.5401984000000084,-2.581859429896209,2.6913058284776445,-1.0553341583904021
2.547849600000008,-2.586117583683293,2.6950102190037457,-1.055560087390365
2.5555032000000084,-2.590230103354649,2.69867793597002,-1.055937191564047
2.5631520000000085,-2.594238859068954,2.702258867613263,-1.057292824348875
2.5708024000000083,-2.597805060766535,2.7053773157621306,-1.056997771217705
2.5784544000000085,-2.6008173323752444,2.7079316821638884,-1.05622321645508
2.586105600000008,-2.603476729775337,2.710122904118392,-1.055289269517
2.5937568000000084,-2.603392047652,2.7094394934095734,-1.053094217489704
2.6014104000000082,-2.603392047652,2.7094394934095734,-1.053094217489704
2.6090592000000083,-2.603392047652,2.7094394934095734,-1.053094217489704
2.6167104000000094,-2.603392047652,2.7094394934095734,-1.053094217489704
2.624361600000009,-2.603392047652,2.7094394934095734,-1.053094217489704
2.6320128000000094,-2.603392047652,2.7094394934095734,-1.053094217489704
2.639664000000009,-2.603392047652,2.7094394934095734,-1.053094217489704
2.6473152000000093,-2.603392047652,2.7094394934095734,-1.053094217489704
2.654966400000009,-2.603392047652,2.7094394934095734,-1.053094217489704
2.6626176000000097,-2.603392047652,2.7094394934095734,-1.053094217489704
2.67026880000001,-2.603392047652,2.7094394934095734,-1.053094217489704
2.6779200000000096,-2.603392047652,2.7094394934095734,-1.053094217489704
2.6855712000000094,-2.603392047652,2.7094394934095734,-1.053094217489704
2.6932224000000096,-2.603392047652,2.7094394934095734,-1.053094217489704
2.7008736000000106,-2.603392047652,2.7094394934095734,-1.053094217489704
2.708524800000011,-2.603392047652,2.7094394934095734,-1.053094217489704
2.7161760000000106,-2.603392047652,2.7094394934095734,-1.053094217489704
2.7238272000000108,-2.603392047652,2.7094394934095734,-1.053094217489704
2.7314784000000105,-2.603392047652,2.7094394934095734,-1.053094217489704
2.739129600000012,-2.603392047652,2.7094394934095734,-1.053094217489704
2.746780800000012,-2.603392047652,2.7094394934095734,-1.053094217489704
2.754432000000012,-2.603392047652,2.7094394934095734,-1.053094217489704
2.762085600000012,-2.603392047652,2.7094394934095734,-1.053094217489704
2.769734400000012,-2.603392047652,2.7094394934095734,-1.053094217489704
2.777385600000012,-2.603392047652,2.7094394934095734,-1.053094217489704
2.785036800000012,-2.603392047652,2.7094394934095734,-1.053094217489704
2.792690400000012,-2.603392047652,2.7094394934095734,-1.053094217489704
2.800339200000012,-2.603392047652,2.7094394934095734,-1.053094217489704
2.807990400000012,-2.603392047652,2.7094394934095734,-1.053094217489704
2.815641600000013,-2.603392047652,2.7094394934095734,-1.053094217489704
2.8232928000000133,-2.603392047652,2.7094394934095734,-1.053094217489704
2.830944800000013,-2.603392047652,2.7094394934095734,-1.053094217489704
2.838595200000013,-2.603392047652,2.7094394934095734,-1.053094217489704
2.846246400000013,-2.603392047652,2.7094394934095734,-1.053094217489704
2.8538976000000136,-2.603392047652,2.7094394934095734,-1.053094217489704
2.8615488000000138,-2.603392047652,2.7094394934095734,-1.053094217489704
2.8692000000000135,-2.603392047652,2.7094394934095734,-1.053094217489704
2.8768512000000137,-2.603392047652,2.7094394934095734,-1.053094217489704
2.884502400000014,-2.603392047652,2.7094394934095734,-1.053094217489704
2.892153600000015,-2.603392047652,2.7094394934095734,-1.053094217489704
2.8998048000000147,-2.603392047652,2.7094394934095734,-1.053094217489704
2.907456000000015,-2.603392047652,2.7094394934095734,-1.053094217489704
2.915107200000015,-2.603392047652,2.7094394934095734,-1.053094217489704
2.922758400000015,-2.603392047652,2.7094394934095734,-1.053094217489704
2.930409600000015,-2.603392047652,2.7094394934095734,-1.053094217489704
2.938060800000016,-2.603392047652,2.7094394934095734,-1.053094217489704
2.945712000000016,-2.603392047652,2.7094394934095734,-1.053094217489704
2.953363200000016,-2.603392047652,2.7094394934095734,-1.053094217489704
2.9610144000000163,-2.603392047652,2.7094394934095734,-1.053094217489704
2.968665600000016,-2.603392047652,2.7094394934095734,-1.053094217489704
2.976316800000017,-2.603392047652,2.7094394934095734,-1.053094217489704
2.9839680000000173,-2.603392047652,2.7094394934095734,-1.053094217489704
2.9916192000000175,-2.603392047652,2.7094394934095734,-1.053094217489704
2.9992712000000172,-2.603392047652,2.7094394934095734,-1.053094217489704
3.0069216000000174,-2.603392047652,2.7094394934095734,-1.053094217489704
3.014572800000018,-2.603392047652,2.7094394934095734,-1.053094217489704
3.022224000000018,-2.603392047652,2.7094394934095734,-1.053094217489704
3.029875200000018,-2.603392047652,2.7094394934095734,-1.053094217489704
3.0375272000000177,-2.603392047652,2.7094394934095734,-1.053094217489704
3.045177600000018,-2.603392047652,2.7094394934095734,-1.053094217489704
3.0528288000000185,-2.603392047652,2.7094394934095734,-1.053094217489704
3.0604800000000183,-2.603392047652,2.7094394934095734,-1.053094217489704
